Nav_Date,Nifty_100,Nifty_Midcap_150,Nifty_Smallcap_250,Nifty_500,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
2024-08-13,25771.900,20611.150,16871.850,23259.450,506.440,58.390,449.126,1127.125,467.144,105.430,550.870,266.950,766.210,108.180,144.646,182.250,376.578,128.480,305.465,86.078,100.690,192.446,134.753,83.253,86.890,268.707,889.290,31.310,603.910,331.373,26.572,941.440,332.514,173.763,1684.680,25.110,99.325,1821.198,210.649,80.259,308.626
2024-08-14,25043.050,21063.700,17274.900,22542.450,507.030,58.550,448.839,1127.011,466.814,105.290,550.931,267.099,762.160,108.100,143.913,181.935,374.424,128.080,303.346,85.405,100.630,192.129,134.491,84.582,86.350,267.583,887.920,31.300,602.503,330.800,26.520,938.580,330.947,173.506,1686.750,25.150,99.631,1819.785,210.508,80.110,308.148
2024-08-16,24940.750,20991.000,17226.150,22443.300,514.680,59.500,455.225,1144.355,475.078,106.710,560.215,271.347,775.470,110.170,146.551,184.379,382.124,130.347,309.237,87.344,102.680,195.336,137.379,85.494,87.390,271.020,902.120,31.840,612.675,336.051,27.056,951.180,336.091,176.352,1715.630,25.630,101.201,1843.940,214.293,81.424,313.191
2024-08-19,25349.000,21151.350,17335.900,22848.900,514.670,59.420,454.085,1143.905,477.445,106.790,560.011,271.535,778.400,110.300,147.242,184.924,384.548,130.300,310.159,88.242,103.390,197.275,139.098,85.894,88.020,272.201,905.610,31.920,614.031,336.896,27.097,952.890,337.446,177.094,1716.130,25.660,101.188,1841.557,215.104,81.497,313.886
2024-08-20,25161.250,21208.700,17392.150,22705.700,517.400,59.750,457.548,1149.264,480.569,107.460,562.840,273.123,784.650,111.390,148.283,186.596,388.277,131.075,312.211,88.716,103.880,197.804,139.427,86.480,88.770,274.014,912.250,32.240,618.450,339.302,27.285,958.750,338.991,178.263,1728.040,25.850,101.959,1850.183,216.445,81.858,315.783
2024-08-21,25425.400,21044.950,17177.400,22923.500,519.550,59.820,459.062,1152.846,480.753,107.680,564.069,274.116,789.340,111.650,149.506,187.430,389.298,131.886,314.597,89.160,104.420,200.367,140.804,87.046,89.530,276.162,918.510,32.250,621.158,340.769,27.317,965.000,340.679,179.136,1736.650,25.830,102.441,1856.276,217.047,82.086,317.501
2024-08-22,25386.050,20917.750,17080.150,22915.850,520.560,60.010,460.219,1154.062,482.914,107.980,565.938,275.137,794.290,112.370,150.371,188.191,390.689,132.446,316.423,89.386,104.760,201.065,141.005,86.999,89.720,277.728,923.410,32.310,623.252,342.003,27.378,969.580,341.465,180.061,1744.190,25.960,102.685,1862.221,217.884,82.522,319.175
2024-08-23,25155.150,21298.350,17371.400,22705.800,520.830,60.130,460.142,1155.778,482.258,108.140,566.440,274.986,791.830,112.050,149.684,187.526,390.278,131.915,315.442,89.727,104.920,201.335,141.358,87.094,89.700,277.286,924.920,32.340,621.566,340.956,27.445,970.210,340.722,179.675,1744.840,26.020,102.654,1859.872,218.367,82.468,318.207
2024-08-26,25160.650,21351.400,17637.250,22672.650,524.500,60.540,462.847,1165.197,485.969,108.750,570.123,276.924,795.320,112.600,149.995,188.655,391.503,132.520,316.963,89.737,105.420,201.946,140.995,87.714,90.340,277.881,929.300,32.420,625.694,342.936,27.476,977.010,342.416,180.553,1757.990,26.200,103.346,1871.309,219.675,82.838,319.852
2024-08-27,25578.500,21529.050,17732.500,23056.500,526.330,60.680,464.106,1166.140,487.489,109.130,570.273,277.561,798.910,112.780,150.315,188.891,392.544,132.920,318.211,89.814,105.740,202.130,141.026,87.710,90.900,278.968,932.190,32.510,629.178,343.948,27.538,982.520,342.614,181.306,1763.700,26.280,103.940,1877.188,220.390,82.805,319.827
2024-08-28,25638.200,21617.700,17927.750,23139.750,526.950,60.860,464.159,1167.372,488.156,109.270,570.666,278.824,797.250,113.040,150.177,188.609,393.393,132.976,318.782,89.483,105.710,201.545,141.116,87.383,90.750,278.300,932.120,32.540,629.782,344.619,27.576,982.110,341.961,181.666,1766.120,26.330,104.058,1879.071,221.082,82.734,322.051
2024-08-29,25782.350,21760.350,17984.450,23280.350,528.060,61.050,465.323,1170.756,488.758,109.470,571.765,279.346,793.600,112.760,149.632,187.919,391.107,132.831,318.403,88.933,105.200,199.776,140.612,87.809,90.690,276.777,927.730,32.490,630.848,344.421,27.400,982.500,341.434,181.287,1768.000,26.310,104.257,1881.005,221.058,82.653,322.293
2024-08-30,25853.200,21645.650,18006.550,23368.650,530.520,61.320,467.802,1175.329,492.191,109.930,574.915,280.435,800.640,113.810,151.134,189.440,394.340,133.918,320.878,89.777,105.640,201.746,141.972,87.472,91.100,278.813,935.760,32.750,636.325,346.915,27.549,989.230,343.670,183.307,1779.950,26.520,105.149,1894.811,222.342,83.208,324.068
2024-09-02,25910.450,21758.450,18081.150,23440.700,530.910,61.320,469.396,1174.039,490.743,110.030,575.285,280.959,802.780,113.810,150.975,189.678,391.638,133.753,320.866,89.654,105.640,200.658,142.078,87.840,91.520,277.894,936.490,32.750,635.339,347.350,27.337,993.930,343.409,183.058,1785.510,26.510,105.041,1898.453,222.149,83.184,323.841
2024-09-03,25905.950,21869.750,18219.550,23418.650,531.830,61.390,470.837,1174.706,491.246,110.160,575.738,280.696,803.610,113.740,151.864,190.734,392.748,134.673,321.822,89.962,105.450,201.952,142.767,88.030,92.090,279.430,937.740,32.710,638.025,348.335,27.403,996.880,344.391,183.716,1786.120,26.530,105.319,1902.935,222.788,83.226,324.658
2024-09-04,26076.800,21838.700,18180.300,23561.750,530.450,61.380,470.358,1170.066,491.165,109.980,574.796,280.395,803.680,114.010,151.677,190.500,393.428,134.441,320.989,90.507,105.980,201.974,142.561,88.436,92.270,280.025,936.280,32.630,636.542,348.148,27.313,996.810,344.512,182.888,1785.580,26.550,105.150,1903.492,222.398,83.242,324.719
2024-09-05,26083.150,21741.350,18077.050,23604.850,530.660,61.300,470.547,1168.980,491.007,109.780,574.841,280.226,810.740,113.970,152.101,191.956,394.270,134.767,322.236,91.064,106.460,202.845,143.669,87.781,92.700,281.883,939.890,32.620,638.823,348.817,27.402,999.740,345.635,184.521,1787.180,26.590,105.937,1901.579,222.577,83.280,327.004
2024-09-06,26116.800,21925.450,18170.250,23615.950,524.300,61.380,465.189,1153.627,485.216,108.540,568.154,277.620,806.060,114.350,150.408,190.281,390.849,133.011,319.280,90.211,107.140,201.180,142.176,87.292,92.040,280.271,927.770,32.630,631.068,344.956,27.020,992.300,341.112,181.898,1765.750,26.620,105.057,1883.498,219.983,82.175,326.054
2024-09-09,26188.900,21862.850,18157.700,23631.400,526.030,60.840,466.658,1157.919,484.606,108.740,569.475,278.703,804.220,113.390,150.117,189.360,389.767,132.843,318.504,89.433,106.740,200.184,140.887,88.342,91.490,279.948,925.400,32.280,629.634,344.177,26.983,992.160,341.032,181.700,1766.240,26.410,105.041,1886.839,219.877,82.300,326.959
2024-09-10,26274.350,21913.800,18264.300,23734.550,528.440,61.120,467.923,1164.594,486.685,109.100,572.225,280.002,811.480,113.120,151.459,191.597,393.498,133.748,320.926,90.759,106.290,203.989,143.080,88.174,92.290,283.110,930.820,32.320,631.493,346.755,27.248,995.160,343.803,182.900,1778.140,26.450,105.333,1900.896,221.253,82.833,329.967
2024-09-11,26335.000,21895.350,18320.600,23760.700,525.920,61.320,465.415,1157.792,483.919,108.650,570.666,279.212,808.730,114.000,150.826,190.612,394.779,133.170,319.786,90.397,107.250,202.811,142.319,88.968,92.010,282.806,925.200,32.590,626.897,344.713,27.298,990.990,342.474,181.895,1776.270,26.630,105.087,1896.346,220.972,82.568,330.144
2024-09-12,26341.700,21976.900,18495.350,23788.450,535.000,61.230,471.995,1179.888,492.781,110.400,580.265,283.340,819.000,113.730,152.086,192.755,400.440,134.587,322.379,91.032,106.660,203.709,143.204,89.662,92.510,284.608,937.980,32.610,635.336,349.886,27.718,1002.640,347.432,184.172,1804.820,26.630,106.499,1923.380,224.548,84.041,333.549
2024-09-13,26275.750,21675.800,18307.850,23748.900,534.170,62.230,472.142,1176.825,492.112,110.250,579.342,283.103,825.500,115.130,152.991,193.576,403.104,136.056,324.155,91.894,107.670,205.457,143.959,89.833,92.700,285.636,941.690,33.070,636.352,350.620,27.793,1004.490,348.697,184.538,1804.240,27.070,106.952,1920.593,225.404,83.978,333.478
2024-09-16,26239.100,21621.400,18155.900,23762.800,534.610,62.110,472.222,1182.621,494.351,110.520,579.539,283.318,829.680,115.690,153.108,193.402,406.446,135.965,323.304,92.256,108.360,205.763,143.822,89.702,92.640,286.039,941.750,33.140,635.953,350.495,27.953,1004.260,349.839,184.390,1807.030,27.160,106.590,1922.794,225.718,84.173,333.240
2024-09-17,25928.550,21853.550,18383.000,23477.700,535.700,62.130,472.724,1185.154,495.124,110.750,580.278,283.730,830.430,116.000,153.021,193.647,404.522,135.977,322.604,92.437,108.940,205.514,143.711,89.358,92.530,287.255,941.850,33.200,636.076,351.212,27.865,1001.920,349.199,184.791,1811.330,27.160,106.623,1927.734,225.873,84.213,332.923
2024-09-18,26011.250,21798.950,18238.800,23502.150,535.620,62.230,474.050,1182.913,494.570,110.540,578.896,283.134,825.500,116.130,151.811,191.535,402.873,134.459,319.498,91.801,109.440,203.882,142.377,88.594,92.090,284.474,937.300,33.210,634.469,349.295,27.825,998.380,347.344,183.590,1804.540,27.230,106.750,1925.598,225.466,83.959,332.491
2024-09-19,26115.200,22047.700,18381.700,23643.650,536.610,62.190,473.861,1185.409,493.814,110.590,579.199,284.113,824.900,115.290,151.218,191.565,401.157,134.043,320.069,91.406,109.130,201.839,141.483,89.451,91.430,283.074,938.140,33.170,631.465,348.517,27.579,1000.720,345.630,183.171,1804.640,27.250,106.135,1926.104,224.351,83.638,334.486
2024-09-20,25987.800,22190.350,18543.150,23531.250,543.840,62.370,479.151,1203.118,502.537,112.120,587.154,287.483,831.190,115.290,151.956,192.855,407.458,135.242,322.340,92.266,108.570,202.770,141.651,90.039,91.800,285.477,947.840,33.150,636.814,352.183,28.080,1007.640,349.498,185.250,1826.740,27.240,106.857,1950.521,227.596,84.591,337.540
2024-09-23,26461.100,22264.700,18572.900,23907.350,547.740,63.250,483.459,1210.421,506.252,112.880,591.212,288.639,837.090,116.770,153.108,194.864,411.878,136.384,324.021,92.645,110.150,204.272,142.334,90.203,92.280,288.295,953.620,33.580,642.942,354.729,28.457,1011.770,353.356,186.624,1840.750,27.610,107.861,1964.310,229.557,85.228,338.702
2024-09-24,26419.900,22235.350,18538.300,23928.200,546.910,63.710,481.965,1209.981,506.885,112.920,591.154,288.510,839.620,117.640,153.646,195.309,412.018,136.727,324.491,92.646,110.810,204.559,142.994,89.838,92.640,288.435,956.320,33.800,643.766,355.099,28.503,1010.630,354.366,186.927,1842.210,27.800,107.825,1962.774,229.693,85.377,338.730
2024-09-25,26453.400,22079.900,18475.800,23968.200,547.710,63.670,483.207,1211.497,505.836,113.190,592.225,288.319,834.820,117.710,152.920,194.781,409.625,136.083,323.017,92.476,110.690,204.573,143.040,89.292,92.400,288.620,953.150,33.900,643.016,354.367,28.355,1013.080,354.248,186.971,1842.030,27.810,107.869,1970.872,228.478,85.340,336.771
2024-09-26,26471.300,21965.150,18270.400,23969.900,550.820,63.610,486.266,1216.715,507.523,113.980,596.438,289.757,836.370,117.110,152.535,195.175,408.808,136.410,322.523,92.453,110.190,203.065,142.153,89.654,92.310,288.304,955.450,33.740,645.258,355.571,28.368,1021.200,355.584,187.871,1853.230,27.710,108.146,1980.578,228.351,85.845,337.690
2024-09-27,26420.150,22256.100,18464.650,23898.650,550.600,64.040,485.093,1213.990,507.028,113.810,595.570,288.946,839.660,117.400,153.114,194.946,407.578,137.022,323.946,92.619,110.000,203.412,141.807,89.463,92.530,289.015,960.800,33.890,647.605,355.774,28.315,1024.170,355.582,187.863,1853.620,27.860,108.401,1974.783,227.954,85.754,337.010
2024-09-30,26425.250,22423.700,18623.150,23853.950,543.730,63.850,479.647,1199.180,500.535,112.240,588.475,285.547,839.960,117.590,153.146,194.533,404.155,136.602,323.149,93.185,109.740,203.798,141.884,90.129,92.600,288.671,954.310,33.860,644.365,353.041,27.925,1015.810,352.655,186.387,1836.660,27.820,107.687,1950.395,226.334,84.810,335.090
2024-10-01,26821.000,22493.500,18583.300,24193.800,544.440,62.910,480.410,1197.104,500.134,112.220,589.552,284.981,842.230,116.750,153.736,195.234,407.064,137.066,324.214,93.734,109.700,204.582,142.637,88.209,93.010,290.417,954.540,33.580,645.784,353.335,28.131,1016.010,353.814,186.570,1839.410,27.450,107.989,1952.754,227.083,84.993,336.011
2024-10-03,27024.100,22357.400,18518.100,24379.200,532.430,62.870,473.370,1172.201,489.023,109.980,577.035,279.682,824.350,116.860,150.821,191.412,397.478,134.067,317.600,92.053,110.390,202.327,140.251,87.718,91.430,287.427,934.450,33.550,632.021,345.982,27.509,996.590,346.992,183.110,1800.660,27.530,105.951,1915.469,222.502,83.435,330.300
2024-10-04,27027.500,22367.850,18434.950,24389.700,528.020,61.630,469.208,1163.403,485.467,109.110,571.498,277.029,816.780,114.190,149.842,189.373,394.665,132.933,315.548,91.500,108.470,201.018,139.626,85.578,90.720,285.829,926.020,32.930,627.153,342.376,27.312,988.950,343.614,181.664,1785.770,26.940,104.810,1904.376,220.809,82.723,327.481
2024-10-07,27051.650,22360.850,18399.850,24371.250,523.000,60.920,464.464,1149.803,479.011,108.050,565.255,274.315,801.390,113.060,147.422,186.420,386.689,130.635,309.895,89.291,107.460,195.442,136.600,87.210,89.090,279.303,908.360,32.730,616.897,337.096,26.763,976.070,337.061,179.254,1766.600,26.690,103.372,1885.524,216.539,81.366,324.532
2024-10-08,27256.250,22311.950,18410.700,24496.900,528.330,60.320,467.962,1160.852,487.062,108.940,570.944,276.329,812.120,111.610,149.702,189.647,398.969,133.004,315.295,90.501,105.230,199.964,139.548,88.229,90.060,283.186,921.970,32.310,623.799,342.179,27.662,982.570,341.675,181.152,1784.800,26.340,104.710,1899.238,221.030,82.423,329.351
2024-10-09,27253.850,22379.750,18531.800,24489.550,530.410,61.050,469.333,1160.860,490.077,109.220,572.153,277.280,823.270,113.940,151.510,191.252,406.360,134.622,318.119,91.495,106.580,202.448,140.204,88.487,90.790,286.152,928.360,32.850,628.541,344.591,28.102,987.200,344.401,181.855,1798.620,26.780,105.957,1912.395,222.983,82.795,332.118
2024-10-10,26890.150,21904.700,18179.200,24245.200,530.100,61.350,469.710,1160.415,488.510,109.100,572.215,277.419,819.380,115.300,151.233,190.691,408.456,134.337,316.359,91.899,107.720,202.521,140.665,89.448,91.200,286.521,925.310,33.250,628.707,343.829,28.195,985.730,343.913,181.729,1794.690,27.080,106.420,1914.853,223.028,82.830,331.066
2024-10-11,26885.250,21710.600,18021.650,24271.300,529.440,61.210,468.681,1159.679,489.917,108.970,571.952,277.241,820.670,114.890,151.775,191.199,410.598,135.022,317.183,91.992,107.840,203.332,141.317,90.067,91.300,286.713,925.920,33.160,629.429,344.479,28.326,985.120,345.026,181.722,1797.930,27.040,106.430,1910.945,223.897,82.897,331.922
2024-10-14,26305.250,21264.500,17514.500,23755.450,532.180,61.120,471.284,1167.852,493.401,109.450,575.572,277.830,823.680,115.030,152.495,192.042,413.630,136.316,318.519,92.045,108.200,203.275,141.306,91.393,91.410,286.348,928.260,33.220,633.309,345.919,28.516,986.930,346.589,183.005,1808.600,27.040,106.797,1918.809,225.420,83.083,332.197
2024-10-15,26056.000,21685.650,17882.850,23534.950,532.240,61.220,470.517,1167.513,493.914,109.420,575.628,277.431,827.760,115.740,153.148,193.109,416.454,136.897,319.842,93.388,108.600,205.003,142.983,91.409,91.950,288.761,931.580,33.440,633.636,346.990,28.692,985.940,347.773,183.424,1812.400,27.070,106.737,1921.416,226.416,83.205,332.443
2024-10-16,25749.650,21918.300,18103.950,23181.950,530.550,61.170,468.887,1163.340,491.588,109.290,573.467,276.501,829.450,116.280,152.455,192.745,415.538,136.568,320.073,94.027,109.800,206.300,143.107,90.095,92.350,289.645,930.880,33.450,630.971,345.835,28.586,984.090,347.373,183.255,1810.490,27.260,106.272,1916.601,225.540,82.801,330.052
2024-10-17,26057.350,21885.650,18127.350,23512.550,524.840,60.840,464.652,1151.277,486.027,108.250,568.103,274.310,816.870,115.750,150.780,190.230,406.928,134.777,316.264,92.685,109.770,204.129,141.305,89.812,91.060,285.928,918.930,33.340,624.219,341.620,28.003,973.210,343.892,180.773,1790.230,27.070,105.177,1896.081,222.365,81.903,326.427
2024-10-18,26076.600,21979.150,18213.000,23599.600,525.940,59.950,467.411,1158.568,488.029,108.800,569.650,274.473,819.980,113.930,150.655,190.683,406.342,135.439,316.392,92.396,108.400,203.028,140.814,88.711,90.990,285.199,922.260,32.950,626.817,343.102,27.926,977.390,345.396,181.497,1794.770,26.680,105.508,1910.839,222.614,82.294,325.172
2024-10-21,26079.450,22058.800,18265.100,23598.150,523.310,59.970,465.412,1152.673,486.213,108.530,566.748,272.510,809.910,114.230,148.142,188.385,400.870,133.667,311.647,91.052,108.110,199.850,138.872,85.631,89.890,282.216,910.000,32.990,620.239,339.083,27.550,970.540,342.449,180.065,1775.890,26.690,104.300,1905.101,220.230,81.754,321.402
2024-10-22,26054.100,22128.650,18467.650,23611.250,515.850,59.820,459.722,1136.759,478.563,107.270,558.531,269.342,793.200,112.550,144.529,184.151,388.516,130.163,304.596,88.080,106.850,193.723,134.989,86.517,87.830,273.071,892.330,32.650,609.757,331.805,26.780,957.130,335.812,176.731,1748.040,26.470,102.508,1882.449,215.493,80.197,316.921
2024-10-23,26197.900,22085.100,18505.950,23727.050,515.000,59.100,459.541,1133.177,478.049,107.010,558.365,270.079,794.330,110.200,145.436,185.507,391.607,131.771,306.954,88.433,104.050,195.345,136.117,85.405,87.960,274.975,893.940,32.130,610.142,332.775,26.888,954.730,335.857,177.246,1752.210,26.050,102.822,1880.442,216.913,80.270,320.252
2024-10-24,26149.100,21718.500,18244.300,23735.700,513.420,59.190,458.994,1131.192,476.931,106.980,556.978,269.766,792.440,110.680,144.531,185.242,388.526,130.958,306.107,87.644,104.690,193.157,135.613,83.747,87.550,273.500,893.900,32.180,609.789,332.756,26.636,955.530,335.579,176.978,1749.420,26.150,102.383,1882.783,216.103,80.174,318.741
2024-10-25,26058.100,21755.650,18236.800,23673.150,508.770,58.990,455.729,1118.557,472.154,105.970,550.862,266.238,780.350,110.220,141.791,183.167,382.591,129.382,301.585,86.293,103.670,188.968,133.517,84.266,86.260,269.072,877.660,32.050,601.128,327.613,26.244,942.320,330.870,174.504,1728.650,26.100,101.218,1875.407,213.197,79.420,316.420
2024-10-28,25765.350,21429.900,17936.300,23377.000,511.300,58.600,458.562,1122.876,475.294,106.370,553.277,266.600,780.250,108.990,142.127,184.690,383.207,129.907,300.646,86.808,102.160,190.435,135.361,85.129,86.440,269.933,879.690,31.770,604.594,329.682,26.307,947.960,332.438,175.640,1735.970,25.840,101.576,1880.094,214.545,79.571,316.674
2024-10-29,25853.800,20879.450,17275.700,23440.700,513.470,58.570,462.746,1128.744,479.413,106.820,556.478,267.348,784.340,108.920,143.261,186.322,388.734,130.889,301.918,87.219,102.470,190.466,135.723,85.608,87.100,270.846,886.990,31.670,610.825,332.070,26.637,954.270,334.797,176.789,1742.310,25.770,102.320,1890.970,216.730,80.107,317.490
2024-10-30,25739.500,20985.250,17456.200,23263.250,510.590,58.790,458.761,1123.870,475.676,106.380,554.146,266.064,785.970,109.860,143.791,186.502,386.131,130.674,302.860,88.261,102.970,193.795,137.349,87.127,88.010,273.967,885.360,31.910,607.149,331.177,26.585,953.860,333.316,177.268,1736.070,25.960,102.001,1876.877,216.104,80.034,316.398
